id,module,difficulty,category,mutator,note,runs_ok,matched,error,variant_sql,gold_sql
102,GSTR-7,moderate,ranking,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa_inv,1,0,,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tdsa_inv GROUP BY gstin_ded ORDER BY SUM(amt_ded) DESC LIMIT 3;,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded ORDER BY SUM(amt_ded) DESC LIMIT 3;
102,GSTR-7,moderate,ranking,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa,1,0,,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tdsa GROUP BY gstin_ded ORDER BY SUM(amt_ded) DESC LIMIT 3;,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded ORDER BY SUM(amt_ded) DESC LIMIT 3;
103,GSTR-7,challenging,ranking,column-swap,col gstin->fp,1,0,,SELECT r.fp FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.fp ORDER BY COUNT(DISTINCT t.gstin_ded) DESC LIMIT 1;,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY COUNT(DISTINCT t.gstin_ded) DESC LIMIT 1;
103,GSTR-7,challenging,ranking,column-swap,col gstin_ded->deductee_name,1,1,,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY COUNT(DISTINCT t.deductee_name) DESC LIMIT 1;,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY COUNT(DISTINCT t.gstin_ded) DESC LIMIT 1;
103,GSTR-7,challenging,ranking,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa,1,0,,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tdsa t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY COUNT(DISTINCT t.gstin_ded) DESC LIMIT 1;,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY COUNT(DISTINCT t.gstin_ded) DESC LIMIT 1;
104,GSTR-7,challenging,join,column-swap,col iamt->camt,1,0,,"SELECT r.gstin, SUM(t.camt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;","SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;"
104,GSTR-7,challenging,join,column-swap,col camt->tbl_gst_rtn_r7,1,0,,"SELECT r.gstin, SUM(t.iamt + t.tbl_gst_rtn_r7 + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;","SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;"
104,GSTR-7,challenging,join,column-swap,col gstin->fil_dt,1,0,,"SELECT r.fil_dt, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.fil_dt;","SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;"
104,GSTR-7,challenging,join,filter-drop,drop WHERE,1,0,,"SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7  GROUP BY r.gstin;","SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;"
104,GSTR-7,challenging,join,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa,1,0,,"SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tdsa t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;","SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 WHERE r.fp = '102025' GROUP BY r.gstin;"
105,GSTR-7,challenging,domain_specific,column-swap,col igst_tx->sgst_tx,1,0,,SELECT SUM(sgst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;
105,GSTR-7,challenging,domain_specific,column-swap,col cgst_tx->tbl_gst_rtn_r7,1,0,,SELECT SUM(igst_tx + tbl_gst_rtn_r7 + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;
105,GSTR-7,challenging,domain_specific,column-swap,col sgst_tx->cess_tx,1,0,,SELECT SUM(igst_tx + cgst_tx + cess_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;
105,GSTR-7,challenging,domain_specific,table-swap,table tbl_gst_rtn_r7_tax_pay->tbl_gst_rtn_r7_tax_paid_pd_by_cash,1,1,,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;
106,GSTR-7,challenging,domain_specific,column-swap,col igst_tx->igst_fee,1,0,,SELECT SUM(igst_fee + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;
106,GSTR-7,challenging,domain_specific,column-swap,col cgst_tx->sgst_tx,1,1,,SELECT SUM(igst_tx + sgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;
106,GSTR-7,challenging,domain_specific,column-swap,col sgst_tx->cess_intr,1,0,,SELECT SUM(igst_tx + cgst_tx + cess_intr) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;
106,GSTR-7,challenging,domain_specific,table-swap,table tbl_gst_rtn_r7_tax_paid_pd_by_cash->tbl_gst_rtn_r7_tax_pay,1,1,,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;,SELECT SUM(igst_tx + cgst_tx + sgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;
107,GSTR-7,challenging,join,column-swap,col gstin->fil_dt,1,0,,"SELECT r.fil_dt, COUNT(*) AS n FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 JOIN public.tbl_gst_rtn_r7_tds_inv iv ON iv.idtbl_gst_rtn_r7_tds = t.idtbl_gst_rtn_r7_tds GROUP BY r.fil_dt;","SELECT r.gstin, COUNT(*) AS n FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 JOIN public.tbl_gst_rtn_r7_tds_inv iv ON iv.idtbl_gst_rtn_r7_tds = t.idtbl_gst_rtn_r7_tds GROUP BY r.gstin;"
108,GSTR-7,challenging,ranking,column-swap,col camt->iamt,1,1,,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY SUM(t.iamt + t.iamt + t.samt) DESC LIMIT 1;,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY SUM(t.iamt + t.camt + t.samt) DESC LIMIT 1;
108,GSTR-7,challenging,ranking,column-swap,col iamt->samt,1,0,,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY SUM(t.samt + t.camt + t.samt) DESC LIMIT 1;,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY SUM(t.iamt + t.camt + t.samt) DESC LIMIT 1;
108,GSTR-7,challenging,ranking,column-swap,col gstin->fp,1,0,,SELECT r.fp FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.fp ORDER BY SUM(t.iamt + t.camt + t.samt) DESC LIMIT 1;,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY SUM(t.iamt + t.camt + t.samt) DESC LIMIT 1;
108,GSTR-7,challenging,ranking,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa,1,1,,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tdsa t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY SUM(t.iamt + t.camt + t.samt) DESC LIMIT 1;,SELECT r.gstin FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin ORDER BY SUM(t.iamt + t.camt + t.samt) DESC LIMIT 1;
109,GSTR-7,challenging,join,column-swap,col samt->iamt,1,0,,"SELECT r.gstin, r.fp, SUM(t.iamt + t.camt + t.iamt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin, r.fp;","SELECT r.gstin, r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin, r.fp;"
109,GSTR-7,challenging,join,column-swap,col gstin->fp,1,0,,"SELECT r.fp, r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.fp, r.fp;","SELECT r.gstin, r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin, r.fp;"
109,GSTR-7,challenging,join,column-swap,col fp->fil_dt,1,0,,"SELECT r.gstin, r.fil_dt, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin, r.fil_dt;","SELECT r.gstin, r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin, r.fp;"
109,GSTR-7,challenging,join,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa,1,0,,"SELECT r.gstin, r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tdsa t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin, r.fp;","SELECT r.gstin, r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin, r.fp;"
110,GSTR-7,challenging,having,column-swap,col gstin_ded->ival,1,0,,SELECT ival FROM public.tbl_gst_rtn_r7_tds GROUP BY ival HAVING COUNT(DISTINCT tbl_gst_rtn_r7) > 1;,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded HAVING COUNT(DISTINCT tbl_gst_rtn_r7) > 1;
110,GSTR-7,challenging,having,column-swap,col tbl_gst_rtn_r7->camt,1,0,,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded HAVING COUNT(DISTINCT camt) > 1;,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded HAVING COUNT(DISTINCT tbl_gst_rtn_r7) > 1;
110,GSTR-7,challenging,having,filter-drop,drop HAVING,1,1,,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded HAVING COUNT(DISTINCT tbl_gst_rtn_r7) > 1;
110,GSTR-7,challenging,having,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa,1,0,,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tdsa GROUP BY gstin_ded HAVING COUNT(DISTINCT tbl_gst_rtn_r7) > 1;,SELECT gstin_ded FROM public.tbl_gst_rtn_r7_tds GROUP BY gstin_ded HAVING COUNT(DISTINCT tbl_gst_rtn_r7) > 1;
111,GSTR-7,challenging,quirk,column-swap,col fil_dt->gstin,0,0,"(psycopg2.errors.InvalidDatetimeFormat) invalid value ""AA"" for ""MM""","SELECT MIN(TO_DATE(gstin, 'DD-MM-YYYY')) AS v FROM public.tbl_gst_rtn_r7;","SELECT MIN(TO_DATE(fil_dt, 'DD-MM-YYYY')) AS v FROM public.tbl_gst_rtn_r7;"
111,GSTR-7,challenging,quirk,table-swap,table tbl_gst_rtn_r7->r3b_comphrehensive_list_mv_upd1_t_partitioned,0,0,"(psycopg2.errors.UndefinedFunction) function to_date(date, unknown) does not exist","SELECT MIN(TO_DATE(fil_dt, 'DD-MM-YYYY')) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;","SELECT MIN(TO_DATE(fil_dt, 'DD-MM-YYYY')) AS v FROM public.tbl_gst_rtn_r7;"
112,GSTR-7,challenging,domain_specific,column-swap,col cgst_tx->cgst_intr,1,0,,SELECT SUM(cgst_intr) AS v FROM public.tbl_gst_rtn_r7_tax_pay;,SELECT SUM(cgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;
112,GSTR-7,challenging,domain_specific,table-swap,table tbl_gst_rtn_r7_tax_pay->tbl_gst_rtn_r7_tax_paid_pd_by_cash,1,1,,SELECT SUM(cgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;,SELECT SUM(cgst_tx) AS v FROM public.tbl_gst_rtn_r7_tax_pay;
